取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","軍艦セット","","",1000,1,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","酢の物盛り合せ","","",650,2,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","お新香盛り","","",650,2,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,5,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山 純米吟醸","","",980,4,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山 本醸造","","",680,4,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","越乃景虎 名水仕込特別純米","","",680,4,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","豊盃 特別純米","","",680,4,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","〆張鶴 吟醸酒","","",880,4,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,5,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0320170527170343000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",500,2,0,0,-,0,69E7387B581A44079B3AB372BB05E438,
RB0120170527183729000,2017/05/27,20:19:40,78000,78000,5777,78000,0,0,0,0,0,0,0,0,0,0,0,13,26,01:42:10,"大部屋1",0002,"中山","コース","寿(ことぶき)_飲み放題付","","",5000,13,0,0,-,0,7038F458927649C68F3D7BE949C09980,"未設定"
RB0120170527183729000,,,,,,,,,,,,,,,,,,,,,,,,"コース","飲み放題1000","","",1000,13,0,0,-,0,7038F458927649C68F3D7BE949C09980,
RB0120170527174635000,2017/05/27,20:25:25,8590,8100,636,10000,0,0,0,0,0,0,0,0,1410,0,-2,2,25,02:38:49,"カウンター4，カウンター5",0002,"中山","焼き物","かきバター焼","","",780,1,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,"未設定"
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","グラス生","","",350,2,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,1,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,2,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","緑茶ハイ","","",380,3,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","グレープフルーツサワー","","",380,6,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0120170527174635000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",500,1,0,0,-,0,60441400B5194D48BFD75CF5BBBC8AE4,
RB0320170527200637000,2017/05/27,20:29:23,19490,18310,1443,0,0,0,0,0,0,0,0,19490,0,0,-3,2,36,00:22:46,"カウンター7，カウンター8",0002,"中山","揚げ物・煮物","レンコンはさみ揚","","",650,1,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,"未設定"
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","上にぎり","","",1350,1,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","リブロースステーキ","","",1200,1,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","グラス生","","",350,3,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,2,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,8,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,4,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",280,2,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","〆張鶴 吟醸酒","","",880,2,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1500,3,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",700,1,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",500,1,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",100,1,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200637000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","あら汁","","",280,1,0,0,-,0,3FEA8E4ACD994E08B52BC19916C1D639,
RB0320170527200710000,2017/05/27,20:50:54,17330,16640,1283,18000,0,0,0,0,0,0,0,0,670,0,-6,3,50,00:43:43,"テーブル4",0002,"中山","焼き物","かきバター焼","","",780,1,0,0,-,0,720E84B66E764F19B84C54F6878F760E,"未設定"
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","リブロースステーキ","","",1200,1,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","茶碗蒸し","","",500,3,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","グラス生","","",350,2,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","いいちこ        ","","",500,2,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,5,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,13,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,4,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,6,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,3,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,2,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","梅酒","","",380,1,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0320170527200710000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1500,1,0,0,-,0,720E84B66E764F19B84C54F6878F760E,
RB0120170527200655000,2017/05/27,20:55:59,19190,18940,1421,20200,0,0,0,0,0,0,0,0,1010,0,-5,3,10,00:49:04,"テーブル2",0002,"中山","ビール","生ビール","","",500,3,0,0,-,0,B2D6F127E31B4155BA714909CCFF882E,"未設定"
RB0120170527200655000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","黒伊佐錦        ","","",550,1,0,0,-,0,B2D6F127E31B4155BA714909CCFF882E,
RB0120170527200655000,,,,,,,,,,,,,,,,,,,,,,,,"コース","雅(みやび)","","",5250,3,0,0,-,0,B2D6F127E31B4155BA714909CCFF882E,
RB0120170527200655000,,,,,,,,,,,,,,,,,,,,,,,,"ワイン","ハウスワイン赤","","",380,1,0,0,-,0,B2D6F127E31B4155BA714909CCFF882E,
RB0120170527200655000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,1,0,0,-,0,B2D6F127E31B4155BA714909CCFF882E,
RB0120170527200655000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","青リンゴサワー","","",380,1,0,0,-,0,B2D6F127E31B4155BA714909CCFF882E,
RB0120170527180421000,2017/05/27,21:01:32,15000,15000,1111,15000,0,0,0,0,0,0,0,0,0,0,0,3,3,02:57:11,"テーブル1",0002,"中山","コース","寿(ことぶき)_飲み放題付","","",5000,3,0,0,-,0,BCF871181A1B4559A576030957B22689,"未設定"
RB0120170527200625000,2017/05/27,21:24:06,6480,6000,480,6500,0,0,0,0,0,0,0,0,20,0,0,2,9,01:17:41,"カウンター1，カウンター2",0002,"中山","にぎり","おまかせにぎり","","",2600,1,0,0,-,0,C32A483955CA49E992701F2ED53E2956,"未設定"
RB0120170527200625000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,3,0,0,-,0,C32A483955CA49E992701F2ED53E2956,
RB0120170527200625000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","梅酒","","",380,3,0,0,-,0,C32A483955CA49E992701F2ED53E2956,
RB0120170527200625000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,C32A483955CA49E992701F2ED53E2956,
RB0320170527200707000,2017/05/27,21:26:58,7950,7630,588,10000,0,0,0,0,0,0,0,0,2050,0,-6,2,22,01:19:51,"テーブル3",0002,"中山","お造り","あじ活造り","","",780,1,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,"未設定"
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,2,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,3,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,3,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,1,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,1,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,2,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
RB0320170527200707000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,B3F91ABAF0204957A3F495EAAC856740,
000220170527212751528,2017/05/27,21:28:02,4400,4400,325,4400,0,0,0,0,0,0,0,0,0,0,0,1,2,00:00:00,"伝票00020500",0002,"中山","出前","出前(特上にぎり)","","",2200,2,0,0,-,0,25BF657708C449BD86EBB952693FCD34,"未設定"
RB0120170527200644000,2017/05/27,21:35:21,11540,10880,854,11540,0,0,0,0,0,0,0,0,0,0,0,2,25,01:28:37,"カウンター14，カウンター15",0002,"中山","焼き物","銀だら照り焼","","",900,1,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,"未設定"
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼はまぐり","","",650,1,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","レンコンはさみ揚","","",650,1,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,3,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,3,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","あさり汁","","",280,1,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,1,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,2,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","梅酒","","",380,2,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",780,3,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527200644000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",650,1,0,0,-,0,BFC6AFCF62A2442DBF81C5AE7FF4132E,
RB0120170527211652000,2017/05/27,21:39:10,5210,4920,385,0,0,0,0,0,0,0,0,5210,0,0,-9,1,11,00:22:17,"カウンター4",0002,"中山","焼き物","焼はまぐり","","",650,1,0,0,-,0,79B28C8A8F3745FE9D2EF97079152E8C,"未設定"
RB0120170527211652000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","レンコンはさみ揚","","",650,1,0,0,-,0,79B28C8A8F3745FE9D2EF97079152E8C,
RB0120170527211652000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,79B28C8A8F3745FE9D2EF97079152E8C,
RB0120170527211652000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,1,0,0,-,0,79B28C8A8F3745FE9D2EF97079152E8C,
RB0120170527211652000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,1,0,0,-,0,79B28C8A8F3745FE9D2EF97079152E8C,
RB0120170527211652000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,79B28C8A8F3745FE9D2EF97079152E8C,
RB0120170527211652000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,79B28C8A8F3745FE9D2EF97079152E8C,
RB0120170527211652000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","志太泉 純米吟醸","","",780,1,0,0,-,0,79B28C8A8F3745FE9D2EF97079152E8C,
RB0120170527211652000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,79B28C8A8F3745FE9D2EF97079152E8C,
RB0120170527211652000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",780,1,0,0,-,0,79B28C8A8F3745FE9D2EF97079152E8C,
RB0120170527211658000,2017/05/27,22:13:15,9800,9080,725,10000,0,0,0,0,0,0,0,0,200,0,-6,2,11,00:56:16,"カウンター6，カウンター7",0002,"中山","日本酒","おすすめ日本酒","","",780,3,0,0,-,0,560E80569BB047B9B21675DB932A38A1,"未設定"
RB0120170527211658000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,2,0,0,-,0,560E80569BB047B9B21675DB932A38A1,
RB0120170527211658000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1200,2,0,0,-,0,560E80569BB047B9B21675DB932A38A1,
RB0120170527211658000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",980,1,0,0,-,0,560E80569BB047B9B21675DB932A38A1,
RB0120170527211658000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",880,2,0,0,-,0,560E80569BB047B9B21675DB932A38A1,
RB0120170527211658000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,1,0,0,-,0,560E80569BB047B9B21675DB932A38A1,
000220170527221415358,2017/05/27,22:14:25,5000,5000,370,5000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020501",0002,"中山","出前","お好み(出前)","","",5000,1,0,0,-,0,D7A28ADA70374C0EA579B66C08B81A06,"未設定"
RB0120170527211710000,2017/05/27,22:36:55,5420,5090,401,0,0,0,0,0,0,0,0,5420,0,0,-8,2,11,01:19:45,"カウンター10，カウンター11",0002,"中山","日本酒","まんさくの花 吟丸 純米吟醸","","",780,1,0,0,-,0,656D5F5EB51A41089E8A14DAB91B3256,"未設定"
RB0120170527211710000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,656D5F5EB51A41089E8A14DAB91B3256,
RB0120170527211710000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,1,0,0,-,0,656D5F5EB51A41089E8A14DAB91B3256,
RB0120170527211710000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","カレイの煮付け","","",750,1,0,0,-,0,656D5F5EB51A41089E8A14DAB91B3256,
RB0120170527211710000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","出羽桜 桜花 吟醸","","",780,1,0,0,-,0,656D5F5EB51A41089E8A14DAB91B3256,
RB0120170527211710000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","光物三種にぎり","","",500,1,0,0,-,0,656D5F5EB51A41089E8A14DAB91B3256,
RB0120170527211710000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,656D5F5EB51A41089E8A14DAB91B3256,
RB0120170527211710000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,656D5F5EB51A41089E8A14DAB91B3256,
RB0120170527211710000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",0,1,0,0,-,0,656D5F5EB51A41089E8A14DAB91B3256,
000220170527230635334,2017/05/27,23:07:03,10500,10500,777,10500,0,0,0,0,0,0,0,0,0,0,0,1,2,00:00:00,"伝票00020502",0002,"中山","出前","出前7500","","",7500,1,0,0,-,0,5888BEEA86F34654B3B64AB1FB098722,"未設定"
000220170527230635334,,,,,,,,,,,,,,,,,,,,,,,,"出前","出前(トロ鉄火丼)","","",3000,1,0,0,-,0,5888BEEA86F34654B3B64AB1FB098722,
RB0120170527215324000,2017/05/27,23:24:43,9500,8970,703,10000,0,0,0,0,0,0,0,0,500,0,-6,2,15,01:31:19,"テーブル1",0002,"中山","お造り","しまあじ刺","","",780,1,0,0,-,0,26F3A4550FC54DA798CFFBD661546D03,"未設定"
RB0120170527215324000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","鯛かぶと煮","","",780,1,0,0,-,0,26F3A4550FC54DA798CFFBD661546D03,
RB0120170527215324000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","ばくだん納豆","","",1000,1,0,0,-,0,26F3A4550FC54DA798CFFBD661546D03,
RB0120170527215324000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,26F3A4550FC54DA798CFFBD661546D03,
RB0120170527215324000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,4,0,0,-,0,26F3A4550FC54DA798CFFBD661546D03,
RB0120170527215324000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,26F3A4550FC54DA798CFFBD661546D03,
RB0120170527215324000,,,,,,,,,,,,,,,,,,,,,,,,"ワイン","ボトル赤2000","","",2000,1,0,0,-,0,26F3A4550FC54DA798CFFBD661546D03,
RB0120170527215324000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","マグロ三種にぎり","","",850,1,0,0,-,0,26F3A4550FC54DA798CFFBD661546D03,
RB0120170527215324000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,26F3A4550FC54DA798CFFBD661546D03,
RB0120170527215324000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",880,1,0,0,-,0,26F3A4550FC54DA798CFFBD661546D03,
RB0120170527230817000,2017/05/27,23:32:37,4800,4720,355,5000,0,0,0,0,0,0,0,0,200,0,0,2,7,00:24:20,"カウンター2，カウンター3",0002,"中山","お好みにぎり","にぎり180","","",180,4,0,0,-,0,AEE710FFE1644C1AB5185C93D395C081,"未設定"
RB0120170527230817000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好みにぎり","","",3000,1,0,0,-,0,AEE710FFE1644C1AB5185C93D395C081,
RB0120170527230817000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,2,0,0,-,0,AEE710FFE1644C1AB5185C93D395C081,
000220170527233843668,2017/05/27,23:38:57,5000,5000,370,5000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020503",0002,"中山","出前","お好み(出前)","","",5000,1,0,0,-,0,570E3051D063404986A95A20034A3EB2,"未設定"
RB0120170527224033000,2017/05/28,00:05:19,8810,8160,652,0,0,0,0,0,0,0,0,8810,0,0,-2,2,9,01:24:45,"テーブル2",0002,"中山","お造り","活たこ刺","","",780,1,0,0,-,0,A8ACA9E241894F8EA6FCC17AF93ADA50,"未設定"
RB0120170527224033000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","特上にぎり","","",1850,2,0,0,-,0,A8ACA9E241894F8EA6FCC17AF93ADA50,
RB0120170527224033000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","あぶりにぎりセット","","",1050,1,0,0,-,0,A8ACA9E241894F8EA6FCC17AF93ADA50,
RB0120170527224033000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","ばくだん納豆","","",1000,1,0,0,-,0,A8ACA9E241894F8EA6FCC17AF93ADA50,
RB0120170527224033000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","茶碗蒸し","","",500,1,0,0,-,0,A8ACA9E241894F8EA6FCC17AF93ADA50,
RB0120170527224033000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,A8ACA9E241894F8EA6FCC17AF93ADA50,
RB0120170527224033000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,A8ACA9E241894F8EA6FCC17AF93ADA50,
RB0120170527224033000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,A8ACA9E241894F8EA6FCC17AF93ADA50,
RB0120170528001311000,2017/05/28,01:25:00,4600,4320,340,10000,0,0,0,0,0,0,0,0,5400,0,-7,3,13,01:11:49,"カウンター1，カウンター2，カウンター3",0002,"中山","焼き物","リブロースステーキ","","",1200,1,0,0,-,0,8D0F648D34D243BBACC450BA59D37B92,"未設定"
RB0120170528001311000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,8D0F648D34D243BBACC450BA59D37B92,
